TokenID	item	id	rating_raw	Corpus_pred_min_length	Corpus_pred	pred_new	pred_new_noLen	pred_new_noSem	pred_new_noDirPP	pred_new_noSem_noDirPP	z.DirObjWordLength	DirObjLettLength	DirectionalPP	Semantics	Variety	VerbPart	gender	native_english	grew_up	grew_up_region	lang_other_eng_bin	lang_other_eng	linguistics_course	education	Response	Variety_ord	Variety_rev_helm	Variety_custom	rating_st	z.DirObjLettLength	rating_c	z.Corpus_pred_min_length	education_simple	group	rating_prop	rating_prop_c	corpus_prob	corpus_prop_min_length
276	A9	a38	89.5	0.955179906789105	1.55523438908612	0.5485624650871063	0.41423272709047976	0.5441451073029849	-1.2337299102519523	-1.2337299102519523	-0.685800604229607	12	yes	non-compositional	BrE	move up	female	Yes	Great Britain	South East	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	0.916777919889268	-0.20142899803177303	39.5	0.1660255261972268	postgraduate	A	0.895	0.395	0.8256684549364784	0.722155705021266
277	A9	a29	88	0.955179906789105	1.55523438908612	0.5485624650871063	0.41423272709047976	0.5441451073029849	-1.2337299102519523	-1.2337299102519523	-0.685800604229607	12	yes	non-compositional	BrE	move up	male	Yes	Great Britain	norwich	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	0.8783752015476903	-0.20142899803177303	38	0.1660255261972268	university	A	0.88	0.38	0.8256684549364784	0.722155705021266
278	A9	a27	78.5	0.955179906789105	1.55523438908612	0.5485624650871063	0.41423272709047976	0.5441451073029849	-1.2337299102519523	-1.2337299102519523	-0.685800604229607	12	yes	non-compositional	BrE	move up	female	Yes	Great Britain	Lancashire	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	0.6351579853843643	-0.20142899803177303	28.5	0.1660255261972268	university	A	0.785	0.28500000000000003	0.8256684549364784	0.722155705021266
279	A9	a39	83	0.955179906789105	1.55523438908612	0.5485624650871063	0.41423272709047976	0.5441451073029849	-1.2337299102519523	-1.2337299102519523	-0.685800604229607	12	yes	non-compositional	BrE	move up	male	Yes	Great Britain	Cheshire	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	0.7503661404090977	-0.20142899803177303	33	0.1660255261972268	postgraduate	A	0.83	0.32999999999999996	0.8256684549364784	0.722155705021266
290	A7	a51	31	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	Hertfordshire	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-0.580928095432266	0.026504584537185332	-19	0.03347035930782015	postgraduate	A	0.31	-0.19	0.6370109047437712	0.5369699359072757
291	A7	a27	11	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	Lancashire	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-1.0929643399866367	0.026504584537185332	-39	0.03347035930782015	university	A	0.11	-0.39	0.6370109047437712	0.5369699359072757
292	A7	a26	68	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.3663389569933197	0.026504584537185332	18	0.03347035930782015	university	A	0.68	0.18000000000000005	0.6370109047437712	0.5369699359072757
293	A7	a39	91	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Cheshire	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	0.9551806382308459	0.026504584537185332	41	0.03347035930782015	postgraduate	A	0.91	0.41000000000000003	0.6370109047437712	0.5369699359072757
294	A7	a41	76	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	Birmimgham	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.571153454815068	0.026504584537185332	26	0.03347035930782015	university	A	0.76	0.26	0.6370109047437712	0.5369699359072757
295	A7	a32	33	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.529724470976829	0.026504584537185332	-17	0.03347035930782015	university	A	0.33	-0.16999999999999998	0.6370109047437712	0.5369699359072757
296	A7	a46	88.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.8911761076615495	0.026504584537185332	38.5	0.03347035930782015	university	A	0.885	0.385	0.6370109047437712	0.5369699359072757
297	A7	a44	17.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Essex	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.9265525605064662	0.026504584537185332	-32.5	0.03347035930782015	university	A	0.175	-0.325	0.6370109047437712	0.5369699359072757
298	A7	a35	16	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Surrey	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	-0.964955278848044	0.026504584537185332	-34	0.03347035930782015	no_university	A	0.16	-0.33999999999999997	0.6370109047437712	0.5369699359072757
299	A7	a45	40.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Scotland	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.33771087926893995	0.026504584537185332	-9.5	0.03347035930782015	university	A	0.405	-0.09499999999999997	0.6370109047437712	0.5369699359072757
300	A7	a36	13.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	london	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-1.0289598094173402	0.026504584537185332	-36.5	0.03347035930782015	university	A	0.135	-0.365	0.6370109047437712	0.5369699359072757
301	A7	a25	100	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Glasgow	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	1.1855969482803126	0.026504584537185332	50	0.03347035930782015	university	A	1	0.5	0.6370109047437712	0.5369699359072757
302	A7	a28	20.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Suffolk	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	-0.8497471238233105	0.026504584537185332	-29.5	0.03347035930782015	no_university	A	0.205	-0.29500000000000004	0.6370109047437712	0.5369699359072757
303	A7	a38	73.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	South East	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	0.5071489242457716	0.026504584537185332	23.5	0.03347035930782015	postgraduate	A	0.735	0.235	0.6370109047437712	0.5369699359072757
304	A7	a29	81	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	norwich	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.6991625159536606	0.026504584537185332	31	0.03347035930782015	university	A	0.81	0.31000000000000005	0.6370109047437712	0.5369699359072757
307	A7	a52	1.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Somerset	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-1.3361815561499626	0.026504584537185332	-48.5	0.03347035930782015	university	A	0.015	-0.485	0.6370109047437712	0.5369699359072757
308	A7	a10	24	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Durham	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-0.7601407810262957	0.026504584537185332	-26	0.03347035930782015	postgraduate	A	0.24	-0.26	0.6370109047437712	0.5369699359072757
309	A7	a17	0.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	St Helens	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-1.3617833683776812	0.026504584537185332	-49.5	0.03347035930782015	university	A	0.005	-0.495	0.6370109047437712	0.5369699359072757
310	A7	a15	11.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	Stoke on Trent	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-1.0801634338727772	0.026504584537185332	-38.5	0.03347035930782015	postgraduate	A	0.115	-0.385	0.6370109047437712	0.5369699359072757
311	A7	a21	100	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	west sussex	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	1.1855969482803126	0.026504584537185332	50	0.03347035930782015	university	A	1	0.5	0.6370109047437712	0.5369699359072757
312	A7	a2	20.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	London	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-0.8497471238233105	0.026504584537185332	-29.5	0.03347035930782015	postgraduate	A	0.205	-0.29500000000000004	0.6370109047437712	0.5369699359072757
313	A7	a14	0	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Manchester	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-1.3745842744915404	0.026504584537185332	-50	0.03347035930782015	university	A	0	-0.5	0.6370109047437712	0.5369699359072757
314	A7	a18	11.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Scotland 	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-1.0801634338727772	0.026504584537185332	-38.5	0.03347035930782015	university	A	0.115	-0.385	0.6370109047437712	0.5369699359072757
315	A7	a20	100	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	Norfolk	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	1.1855969482803126	0.026504584537185332	50	0.03347035930782015	university	A	1	0.5	0.6370109047437712	0.5369699359072757
316	A7	a22	14.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	London	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-1.0033579971896218	0.026504584537185332	-35.5	0.03347035930782015	postgraduate	A	0.145	-0.355	0.6370109047437712	0.5369699359072757
320	A7	a8	84.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	Liverpool	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.7887688587506755	0.026504584537185332	34.5	0.03347035930782015	university	A	0.845	0.345	0.6370109047437712	0.5369699359072757
343	A7	a5	26	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Pembrokeshire, Wales	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	-0.7089371565708587	0.026504584537185332	-24	0.03347035930782015	no_university	A	0.26	-0.24	0.6370109047437712	0.5369699359072757
344	A7	a3	12	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	york	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-1.067362527758918	0.026504584537185332	-38	0.03347035930782015	university	A	0.12	-0.38	0.6370109047437712	0.5369699359072757
345	A7	a11	35	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Manchester	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.4785208465213919	0.026504584537185332	-15	0.03347035930782015	university	A	0.35	-0.15000000000000002	0.6370109047437712	0.5369699359072757
346	A7	a1	0	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	Armagh, N. Ireland	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-1.3745842744915404	0.026504584537185332	-50	0.03347035930782015	university	A	0	-0.5	0.6370109047437712	0.5369699359072757
347	A7	a6	84	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	male	Yes	Great Britain	West Midlands	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.7759679526368162	0.026504584537185332	34	0.03347035930782015	university	A	0.84	0.33999999999999997	0.6370109047437712	0.5369699359072757
348	A7	a7	44.5	0.148150122442752	0.562413981135483	-0.3757750459340652	-0.08313442615575306	-0.37970968243386716	-2.0870834998306353	-2.0870834998306353	-0.685800604229607	16	yes	non-compositional	BrE	play up	female	Yes	Great Britain	London	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-0.2353036303580658	0.026504584537185332	-5.5	0.03347035930782015	postgraduate	A	0.445	-0.05499999999999999	0.6370109047437712	0.5369699359072757
349	B3	b46	71.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Essex	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.45594529979033455	-0.486345976242971	21.5	-0.3311799668117578	university	B	0.715	0.21499999999999997	0.24274259409511967	0.19693875864647592
350	B3	b40	100	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	hertfordshire	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	1.1855969482803126	-0.486345976242971	50	-0.3311799668117578	no_university	B	1	0.5	0.24274259409511967	0.19693875864647592
351	B3	b31	99.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Cardiff, Wales 	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	1.1727960421664534	-0.486345976242971	49.5	-0.3311799668117578	no_university	B	0.995	0.495	0.24274259409511967	0.19693875864647592
352	B3	b16	71	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Chester	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	0.4431443936764753	-0.486345976242971	21	-0.3311799668117578	no_university	B	0.71	0.20999999999999996	0.24274259409511967	0.19693875864647592
353	B3	b9	73	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	female	Yes	Great Britain	Scotland	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.4943480181319123	-0.486345976242971	23	-0.3311799668117578	university	B	0.73	0.22999999999999998	0.24274259409511967	0.19693875864647592
354	B3	b7	34	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Shropshire	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.5041226587491103	-0.486345976242971	-16	-0.3311799668117578	university	B	0.34	-0.15999999999999998	0.24274259409511967	0.19693875864647592
355	B3	b4	100	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	female	Yes	Great Britain	Liverpool	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	1.1855969482803126	-0.486345976242971	50	-0.3311799668117578	university	B	1	0.5	0.24274259409511967	0.19693875864647592
356	B3	b15	46.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	female	Yes	Great Britain	Kent	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-0.18410000590262873	-0.486345976242971	-3.5	-0.3311799668117578	postgraduate	B	0.465	-0.034999999999999976	0.24274259409511967	0.19693875864647592
357	B3	b34	75.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Surrey	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	0.5583525487012087	-0.486345976242971	25.5	-0.3311799668117578	no_university	B	0.755	0.255	0.24274259409511967	0.19693875864647592
361	B3	b44	86	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	female	Yes	Great Britain	Derby	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.8271715770922532	-0.486345976242971	36	-0.3311799668117578	university	B	0.86	0.36	0.24274259409511967	0.19693875864647592
362	B3	b45	86.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.8399724832061125	-0.486345976242971	36.5	-0.3311799668117578	university	B	0.865	0.365	0.24274259409511967	0.19693875864647592
363	B3	b41	48.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Ireland	Armagh	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-0.13289638144719168	-0.486345976242971	-1.5	-0.3311799668117578	postgraduate	B	0.485	-0.015000000000000013	0.24274259409511967	0.19693875864647592
364	B3	b43	35.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Aberdeen	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-0.46571994040753256	-0.486345976242971	-14.5	-0.3311799668117578	postgraduate	B	0.355	-0.14500000000000002	0.24274259409511967	0.19693875864647592
371	B3	b1	2.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	england	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	-1.3105797439222442	-0.486345976242971	-47.5	-0.3311799668117578	no_university	B	0.025	-0.475	0.24274259409511967	0.19693875864647592
372	B3	b5	100	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	1.1855969482803126	-0.486345976242971	50	-0.3311799668117578	university	B	1	0.5	0.24274259409511967	0.19693875864647592
373	B3	b17	100	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	nottingham	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	1.1855969482803126	-0.486345976242971	50	-0.3311799668117578	university	B	1	0.5	0.24274259409511967	0.19693875864647592
374	B3	b12	51	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	female	Yes	Ireland	Northern Ireland	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.06889185087789536	-0.486345976242971	1	-0.3311799668117578	university	B	0.51	0.010000000000000009	0.24274259409511967	0.19693875864647592
375	B3	b13	37	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Nottinghamshire	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.4273172220659548	-0.486345976242971	-13	-0.3311799668117578	university	B	0.37	-0.13	0.24274259409511967	0.19693875864647592
376	B3	b14	44	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Cambridgeshire	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	-0.24810453647192507	-0.486345976242971	-6	-0.3311799668117578	postgraduate	B	0.44	-0.06	0.24274259409511967	0.19693875864647592
377	B3	b25	69.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.40474167533489747	-0.486345976242971	19.5	-0.3311799668117578	university	B	0.695	0.19499999999999995	0.24274259409511967	0.19693875864647592
378	B3	b37	72.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Middlesbrough	No	n/a	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.48154711201805306	-0.486345976242971	22.5	-0.3311799668117578	university	B	0.725	0.22499999999999998	0.24274259409511967	0.19693875864647592
379	B3	b26	92.5	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	norwich	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	0.9935833565724237	-0.486345976242971	42.5	-0.3311799668117578	university	B	0.925	0.42500000000000004	0.24274259409511967	0.19693875864647592
380	B3	b38	36	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.4529190342936733	-0.486345976242971	-14	-0.3311799668117578	university	B	0.36	-0.14	0.24274259409511967	0.19693875864647592
381	B3	b23	100	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Ipswich	No	NA	No	secondary education	Continuous	BrE	BrE	BrE	1.1855969482803126	-0.486345976242971	50	-0.3311799668117578	no_university	B	1	0.5	0.24274259409511967	0.19693875864647592
382	B3	b10	77	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	male	Yes	Great Britain	Durham	No	NA	No	higher education (postgraduate studies)	Continuous	BrE	BrE	BrE	0.5967552670427865	-0.486345976242971	27	-0.3311799668117578	postgraduate	B	0.77	0.27	0.24274259409511967	0.19693875864647592
383	B3	b24	39	-1.40553816614112	-1.13770163151534	-0.912185545942729	-1.4513579280258937	-1.0882038790587272	-0.6233498245201609	-0.6233498245201609	-0.685800604229607	7	no	compositional	BrE	put in	female	Yes	Great Britain	Glasgow	No	NA	No	higher education (undergraduate studies)	Continuous	BrE	BrE	BrE	-0.3761135976105177	-0.486345976242971	-11	-0.3311799668117578	university	B	0.39	-0.10999999999999999	0.24274259409511967	0.19693875864647592
